ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210422
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:05:07
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04545994,-0.31637529,-0.18817881,-0.23882845,-0.09559089,-0.12254659,-0.04358488,-0.11986390,-0.12378953,-0.09798174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:43.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13973720,-0.13658743,0.03885329,-0.06564055,0.01241444,0.04355296,0.03555339,0.04985035,0.01992453,0.13916349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:44.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15978695,-0.09718673,0.06732191,-0.07720698,0.02285477,0.05836796,0.03403171,0.05917275,0.02758959,0.20819271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:44.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12545423,-0.17464060,-0.02781764,-0.16386712,-0.01365707,-0.01165378,0.01760681,0.00077754,-0.03024427,0.15935758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:44.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15503360,-0.27425650,-0.16078883,-0.27096197,-0.07900868,-0.10072418,-0.02590463,-0.09308507,-0.09703473,0.02421005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:44.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01638732,-0.34213182,-0.09931135,-0.27656573,-0.06209473,-0.05049333,-0.00820467,-0.02594240,-0.01316433,0.19128190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:44.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26436341,-0.06799531,0.05777810,-0.08584134,0.03760222,0.05443056,0.05733947,0.07168962,0.03511634,0.27701944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:45.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24355537,-0.11208178,0.01960196,-0.08279494,0.03139260,0.01864747,0.05989579,0.04875845,-0.00180270,0.21842159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:45.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18012711,-0.24457999,-0.12163877,-0.22948077,-0.03897868,-0.07359562,0.01055151,-0.04634490,-0.07310248,0.13400319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:45.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10372546,-0.36127311,-0.24922228,-0.34520862,-0.10661677,-0.15771386,-0.03360888,-0.13216791,-0.12357721,0.03261847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:45.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30019438,-0.06068367,0.08706003,-0.05291144,0.06724238,0.08197863,0.08744834,0.10337278,0.04800536,0.31497520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:45.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31208903,-0.06807525,0.06526768,-0.09047982,0.06878366,0.06260972,0.09447372,0.09940092,0.02672538,0.27030823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:46.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25830856,-0.19289675,-0.05016586,-0.11536971,-0.00258043,-0.02772276,0.04437682,-0.00000988,-0.05445961,0.13611254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:46.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18648429,-0.31371409,-0.19405970,-0.26927900,-0.08551077,-0.12100737,-0.01544054,-0.10625943,-0.12671697,0.09420966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:46.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27631110,-0.13530293,0.03706893,-0.07083983,0.00160434,0.04687457,0.04010065,0.04637387,0.01574873,0.22280413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:46.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32570410,-0.07284384,0.07533014,-0.04241433,0.02584128,0.06588142,0.05337752,0.06530674,0.02565790,0.25634012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:46.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25974998,-0.15276517,-0.01656416,-0.11766718,-0.01527088,-0.00206459,0.02025971,0.00128109,-0.03967787,0.10708498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:47.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19355987,-0.27412134,-0.12399503,-0.21621880,-0.08731739,-0.08828042,-0.03287876,-0.09114732,-0.11143294,0.03254669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:47.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10123866,-0.29335758,-0.02794272,-0.15764184,-0.05019395,-0.01147253,-0.00176212,-0.00503240,-0.02003870,0.15182456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:47.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30589053,-0.08574697,0.07738607,-0.05183486,0.01580898,0.05104023,0.03900908,0.05582910,0.01144247,0.17094319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:47.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25844812,-0.14037070,0.00430466,-0.09134748,0.01352533,0.00642030,0.04025564,0.05213533,-0.03812728,0.14023328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:47.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22181615,-0.25479406,-0.12713930,-0.20128062,-0.08366612,-0.07760046,-0.03497840,-0.08219836,-0.10261329,0.05455976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:48.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14266023,-0.32978460,-0.09921421,-0.20558015,-0.09520609,-0.05220383,-0.03053446,-0.06258255,-0.03939506,0.16116193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:48.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30452639,-0.04657563,0.09506578,-0.01323238,0.03103797,0.08383124,0.04333361,0.07626434,0.02994619,0.24698439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:48.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33507442,-0.08129814,0.05986636,-0.01277565,0.02410404,0.05433232,0.03922013,0.05695851,0.00209874,0.18051764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:48.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20418917,-0.21700200,-0.06794686,-0.13997442,-0.04209168,-0.03360527,-0.00779931,-0.03669880,-0.06504792,0.05599992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:48.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15195064,-0.32431382,-0.17074138,-0.19917777,-0.10827547,-0.10536864,-0.04898891,-0.11950643,-0.09494115,0.00870673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:49.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32780620,-0.02110472,0.13353038,0.04883814,0.05342728,0.11183561,0.05017490,0.09569857,0.05210347,0.16870308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:49.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30174434,-0.04619425,0.09969752,-0.03574228,0.06168903,0.08607804,0.05853442,0.09249705,0.03091178,0.11511892,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:49.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20816635,-0.17050797,-0.01697240,-0.11037586,-0.00448458,0.00049375,0.01167360,-0.00204542,-0.04158615,-0.03075676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:49.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12398889,-0.28455999,-0.13418567,-0.19016013,-0.07212703,-0.07974941,-0.03267112,-0.09538487,-0.11563931,-0.15139695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:49.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23864295,-0.07464775,0.14457507,0.16091706,0.06270871,0.10459708,0.06241898,0.10813236,0.03324755,0.13528444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:50.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28370923,-0.04736029,0.14160389,0.07428385,0.05803253,0.11118705,0.04597482,0.07953964,0.02358256,0.03419260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:50.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22277315,-0.14353047,0.04978574,0.05805373,0.02141137,0.04009110,0.02894999,0.02225895,-0.04309707,-0.05767006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:50.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12979819,-0.26467347,-0.07235766,-0.02315282,-0.05883993,-0.04029355,-0.03092967,-0.08654742,-0.10656844,-0.17063293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:50.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18585494,-0.14116462,0.10896723,0.15838520,0.03648959,0.09377676,0.03983379,0.05934931,0.01743764,-0.02300765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:50.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25116491,-0.03984772,0.17799848,0.27932402,0.09518231,0.13142839,0.08095402,0.12196070,0.03896711,0.03758782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:51.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22708714,-0.09613433,0.10113654,0.21378712,0.05220106,0.07487208,0.04200253,0.05746308,-0.01215783,-0.07061242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:51.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15201053,-0.21577227,-0.01816994,0.12763438,-0.04350700,-0.00570232,-0.03667958,-0.06484684,-0.08048669,-0.14777359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:51.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08258127,-0.32460365,-0.07666606,0.04211333,-0.11181944,-0.04681614,-0.08055266,-0.12746567,-0.07934311,-0.17428657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:51.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32287535,0.01358700,0.20648286,0.30411074,0.03587352,0.15303355,0.01210345,0.06177229,0.03157895,-0.06005459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:51.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30802518,-0.03004998,0.17181200,0.26763278,0.03187833,0.12457729,0.01153028,0.04492562,0.00297011,-0.13223146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:52.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28180003,-0.15514509,0.02402202,0.12366874,-0.03175171,0.02382992,-0.02864992,-0.04905966,-0.06999362,-0.26639855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:52.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21226735,-0.27448663,-0.12564619,-0.02422360,-0.10818134,-0.07285602,-0.08092949,-0.15001023,-0.13560206,-0.27108514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:52.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36662784,-0.04585674,0.11467731,0.13887006,-0.00059511,0.10161519,-0.01034889,0.01617079,0.02092678,-0.03652599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:52.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39749390,-0.01314944,0.13365850,0.12828757,0.02369684,0.11244003,0.00534330,0.03894811,0.01525682,0.02012644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:52.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37072527,-0.10293422,0.03386079,0.05963659,-0.02421044,0.03947243,-0.02751337,-0.03120428,-0.05431190,-0.02576253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:53.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27557045,-0.22935361,-0.10020837,-0.07536519,-0.08427007,-0.04872799,-0.06376338,-0.11412418,-0.12123661,-0.09046190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:53.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21023279,-0.26044458,-0.01789670,-0.03313062,-0.04991111,0.01195829,-0.02803374,-0.03327656,-0.02988548,0.04323619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:53.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39052111,-0.02747093,0.09425383,0.08689354,0.02581041,0.08920822,0.01463242,0.03624555,0.00595603,0.10889536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:53.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38992462,-0.06550176,0.03376998,-0.01447706,0.00128395,0.04958526,-0.00092120,0.00201841,-0.03114552,0.07332000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:53.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29812127,-0.19453436,-0.07397941,-0.07287645,-0.06101776,-0.02457285,-0.04024703,-0.08684373,-0.10547537,-0.04332982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:54.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21567504,-0.30015039,-0.10759264,-0.14200924,-0.08422278,-0.04867778,-0.04260828,-0.09095376,-0.07251728,0.02635508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:54.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36813423,0.01279692,0.11912617,0.01667135,0.02218099,0.11651056,0.00636715,0.03406588,0.02805579,0.14123166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:54.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31773165,-0.03681254,0.07592627,-0.06274156,0.02590997,0.08760781,0.01252695,0.02725967,0.00280659,0.13599035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:54.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22907296,-0.16382077,-0.04100703,-0.14172149,-0.04589982,0.00621108,-0.03841307,-0.06852569,-0.07461241,0.00682394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:54.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09684062,-0.29865661,-0.11895417,-0.19713524,-0.08630145,-0.05114397,-0.05668411,-0.11931410,-0.08343390,0.01565036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:55.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27928728,0.00668431,0.13796556,0.02840558,0.04906392,0.13135643,0.01731109,0.05644847,0.03717276,0.16659826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:55.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25188023,-0.02731411,0.09528969,-0.02370979,0.03459768,0.10084762,0.00472760,0.03080768,0.01457148,0.12572765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:55.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14995751,-0.15143758,-0.01958291,-0.10609840,-0.02253908,0.02112024,-0.03043581,-0.04758900,-0.06862953,-0.08250183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:55.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06372959,-0.27404800,-0.10267571,-0.19626908,-0.06566742,-0.04192830,-0.05582651,-0.10331997,-0.08601040,-0.13044176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:55.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22381634,0.00994292,0.13795736,0.03720490,0.05787915,0.13157582,0.01255397,0.05547571,0.03161439,-0.02983575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:56.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18657996,-0.03685252,0.11117242,0.03668279,0.04323215,0.10354357,-0.00057670,0.02414870,0.00275121,-0.06764086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:56.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10579341,-0.15859987,-0.01061920,-0.02189182,-0.02034204,0.02514238,-0.03784291,-0.06185165,-0.06953293,-0.17381923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:56.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01220784,-0.27940592,-0.11916684,-0.09219979,-0.07217073,-0.04864116,-0.06981632,-0.12349942,-0.10613207,-0.21356502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:56.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19746262,0.02643026,0.17233473,0.19541875,0.07142802,0.15470833,0.01704548,0.07138082,0.04468774,-0.03843632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:56.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18124075,0.01133243,0.15906289,0.21956772,0.07881574,0.14052598,0.02385068,0.07429543,0.01562899,-0.06144370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:57.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12549353,-0.10922813,0.05134596,0.17631042,0.03437532,0.06022402,0.00033162,0.01017667,-0.05499674,-0.20188940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:57.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06086502,-0.22187151,-0.07831356,0.08501742,-0.04169023,-0.02853524,-0.05749090,-0.08456598,-0.11699151,-0.29397491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:57.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23078184,0.03736666,0.17993072,0.30669516,0.05808336,0.15603007,-0.00392606,0.07099392,0.03168477,-0.10306634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:57.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29588300,0.07034520,0.20386414,0.34107390,0.08736683,0.16762434,0.01478447,0.10041387,0.02681520,-0.11776019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:57.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25244504,-0.03663672,0.08681435,0.20885977,0.04047791,0.08056717,-0.01308643,0.02860575,-0.02977860,-0.22666313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:58.0,0,0
506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20923463,-0.15402067,-0.03717282,0.09307368,-0.04016872,-0.00186075,-0.06880593,-0.07596186,-0.10277005,-0.30336556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:58.0,0,0
507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19771287,-0.16705717,0.04654773,0.09393894,-0.01275919,0.06385665,-0.04613056,-0.00435222,-0.02633634,-0.20663920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:58.0,0,0
508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39893901,0.07676803,0.15033132,0.18144713,0.04462756,0.13162711,-0.01449391,0.06096155,0.01329791,-0.08103105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:58.0,0,0
509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36987641,0.00943833,0.09963747,0.10081817,0.03697457,0.09112588,-0.02116372,0.03842491,-0.02197748,0.06040554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:58.0,0,0
