ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212349
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:24:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
61,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30966660,-0.21427715,6.68930721,6.71421051,-0.33773237,-0.12855439,-0.15975496,-0.15348853,-0.18065581,0.16972148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:58.0,0,0
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.42527455,-0.00000000,-0.00000000,-1.00458050,-0.21769647,-0.19124155,-0.22452189,-0.23325153,-0.01067525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:58.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32157537,-0.09695045,0.05379277,0.16877396,-0.10184858,0.00759417,-0.05438156,0.01523127,-0.05899559,0.26629210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:58.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.20935769,-0.00000000,25.36601448,-0.78005660,-0.04949186,-0.05903499,-0.00761021,-0.10524881,0.21783096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:59.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.51774496,-0.29166695,-0.21417305,-0.19267812,-0.15812783,-0.16479853,-0.08752634,-0.08033536,-0.20715742,0.21681741,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:59.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39256305,-0.14983390,0.05916388,0.05644104,-0.00382139,0.03484196,0.04215907,0.16394706,-0.00619527,0.55014855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:59.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46158147,-0.16557409,-0.02206689,-0.02598355,0.02436741,-0.03138993,0.07347049,0.17070997,-0.06891257,0.57580632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:59.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36712858,-0.22379042,-0.15644728,-0.19880478,-0.03903319,-0.11794864,0.02133490,0.06755742,-0.15556894,0.43236426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:24:59.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40615228,-0.31242254,-0.29747054,-0.35053807,-0.11449613,-0.21730234,-0.03099683,-0.02660218,-0.25204587,0.29746234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:00.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20616248,-0.09405711,-0.03690117,-0.10499755,-0.00329031,-0.02829124,0.04822602,0.14620091,-0.07699969,0.65718853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:00.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27243733,-0.17222601,-0.09509980,-0.18291272,-0.04505172,-0.07487737,0.01028118,0.09712619,-0.11566152,0.65684074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:00.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23388912,-0.26872972,-0.28322902,-0.42939487,-0.14931248,-0.20058505,-0.06367643,-0.03926356,-0.20920619,0.61492258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:00.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18722099,-0.17161489,-0.03055116,-0.13944107,-0.08659851,-0.02608368,-0.04499748,0.08622235,-0.03793640,0.94558847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:00.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16428395,-0.18784055,-0.16766764,-0.33311290,-0.12203468,-0.12092427,-0.06793368,0.02072340,-0.11340359,0.95378995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:01.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23726664,-0.25960845,-0.27411380,-0.40899864,-0.18970740,-0.20435993,-0.12286774,-0.06923904,-0.21498212,0.62177306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:01.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28174224,-0.34441859,-0.38546881,-0.44958290,-0.27419040,-0.28909570,-0.19591832,-0.16958117,-0.26386547,0.39772853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:01.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18691103,-0.13832442,-0.08726683,-0.11505872,-0.13572337,-0.07866112,-0.09781832,0.02505030,-0.11340079,0.54144073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:01.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18040538,-0.18375765,-0.13091876,-0.13832510,-0.15058239,-0.11757120,-0.09569939,-0.00101580,-0.15746731,0.40346280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:01.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24492955,-0.28939742,-0.26549166,-0.27191371,-0.21073201,-0.21016422,-0.13197725,-0.08121086,-0.23852561,0.19250554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:02.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26215863,-0.12411703,0.05958212,0.05199036,-0.07996090,0.01632020,-0.03235682,0.13065632,-0.02302689,0.36656103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:02.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32929641,-0.17478675,-0.05447149,-0.02638859,-0.09658239,-0.05911547,-0.03491821,0.08299895,-0.10860269,0.21264422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:02.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54600030,-0.28838378,-0.15962416,-0.15922335,-0.13129161,-0.13577074,-0.05152092,0.02162942,-0.19155499,0.08604417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:02.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.72926700,-0.39739484,-0.29533246,-0.31059942,-0.19338465,-0.23015510,-0.08974853,-0.05825569,-0.27059501,0.02342573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:02.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.63115984,-0.17012104,0.00602959,-0.01878317,-0.01840315,-0.00562907,0.04142892,0.18688124,-0.06743948,0.35654196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:03.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.63552898,-0.22338136,-0.04163782,-0.09179884,-0.03016899,-0.03870517,0.03328003,0.15676960,-0.09836032,0.51233298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:03.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61864424,-0.32911587,-0.20613399,-0.26370221,-0.11536147,-0.15370618,-0.03155256,0.02654661,-0.19647938,0.46115971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:03.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53134382,-0.34347460,-0.12309286,-0.31320569,-0.11661715,-0.07948849,-0.04818839,0.06161657,-0.04772984,0.86503965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:03.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22464041,-0.14298902,-0.08689949,-0.29983079,-0.09392435,-0.04258895,-0.03672959,0.06026736,-0.06269226,0.97109616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:03.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26865420,-0.20628974,-0.18052062,-0.45276791,-0.14116700,-0.10307445,-0.07480170,-0.01242300,-0.12883720,0.89671922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:04.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11035997,-0.26684660,-0.31829888,-0.58790648,-0.21242420,-0.19988519,-0.13698126,-0.11726883,-0.21430047,0.69198775,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:04.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01379119,-0.04945156,-0.03568578,-0.30091196,-0.08329271,0.00833260,-0.04642433,0.07360498,-0.04611682,0.68269056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:04.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01390923,-0.12093338,-0.12213926,-0.36636797,-0.11848402,-0.06371446,-0.07074739,0.02292754,-0.11785053,0.20399147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:04.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14564681,-0.22858374,-0.25171724,-0.42975998,-0.16302079,-0.17125498,-0.09867278,-0.05066909,-0.23827295,-0.24749631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:04.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33472145,-0.32876262,-0.25323108,-0.49769104,-0.16287307,-0.16655144,-0.09997777,-0.01687074,-0.17866690,-0.33038923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:05.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29505169,-0.17378870,-0.15861008,-0.40113378,-0.08780112,-0.09382441,-0.04576735,0.05579920,-0.17557897,-0.37279588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:05.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32246459,-0.23236741,-0.25372496,-0.57637578,-0.11377385,-0.15228881,-0.05947400,0.01127593,-0.22761135,-0.33021259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:05.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34303826,-0.32489589,-0.36702040,-0.69657004,-0.19465390,-0.24508868,-0.12824261,-0.09918107,-0.29126599,-0.11455437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:05.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11274839,-0.06212350,-0.09806842,-0.44078484,-0.06408840,-0.03315506,-0.03210416,0.09252178,-0.08030427,0.53143585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:05.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09753815,-0.13108529,-0.12227377,-0.53187770,-0.09895899,-0.07881532,-0.06543127,0.02920280,-0.11980880,0.26287791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:06.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13063635,-0.22967334,-0.25871146,-0.56574792,-0.16506770,-0.17974074,-0.11665856,-0.08608139,-0.22819448,0.04557324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:06.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17306104,-0.30277899,-0.26433915,-0.50193310,-0.18811117,-0.19865711,-0.13366552,-0.09618754,-0.18794766,-0.07369956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:06.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03133460,-0.04632935,-0.02539145,-0.22093759,-0.05941600,-0.02755794,-0.03864677,0.05760740,-0.11441384,-0.14347802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:06.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07706102,-0.13192162,-0.09434774,-0.28614354,-0.06981174,-0.08067050,-0.04418049,0.02854646,-0.17981298,-0.30234969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:06.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15310305,-0.24011254,-0.23452473,-0.44663301,-0.11856639,-0.17051405,-0.06716681,-0.03615110,-0.24998675,-0.41903692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:07.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22205818,-0.24031495,-0.08093441,-0.46459278,-0.03650778,-0.04670678,0.00315914,0.12502843,-0.08848568,-0.45110118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:07.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03694319,-0.08083975,-0.05847643,-0.44082150,0.03149137,-0.02855709,0.06672701,0.17311487,-0.09503711,-0.13448633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:07.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06416705,-0.15388311,-0.13054208,-0.51229858,-0.00029002,-0.07853173,0.05429947,0.12575291,-0.14029782,0.04210368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:07.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07062697,-0.23222916,-0.23794606,-0.58983338,-0.10171444,-0.16030173,-0.03733248,-0.00936940,-0.20920792,0.09529081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:07.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19703300,-0.05138313,0.03050906,-0.35341796,-0.03446213,0.04306704,-0.00034382,0.12164661,-0.01978884,0.20287287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:08.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21733271,-0.05953249,-0.02500797,-0.31499961,-0.05842163,-0.01551473,-0.02887319,0.05505956,-0.08048758,0.11311139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:08.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15166858,-0.13078961,-0.11392631,-0.37304345,-0.11106525,-0.08898076,-0.07839697,-0.02768884,-0.17302030,-0.17957515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:08.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08313840,-0.22553237,-0.22753377,-0.43485159,-0.17834452,-0.16694228,-0.12500021,-0.10265982,-0.26315331,-0.45644453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:08.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04736376,-0.05219203,0.04255910,-0.24605392,-0.03919753,0.04165998,-0.01911832,0.12385416,-0.07471222,-0.32291803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:08.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05492264,-0.13596666,-0.08042572,-0.46519774,-0.00628991,-0.03913179,0.03150884,0.14933848,-0.11784026,-0.32557985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:09.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21015865,-0.23808876,-0.22061266,-0.63935781,-0.05702568,-0.13702793,0.00098908,0.06763504,-0.20609139,-0.26207784,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:09.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29676741,-0.33149359,-0.36515149,-0.84105390,-0.12691356,-0.22780372,-0.05493221,-0.02850675,-0.26204532,-0.14810218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:09.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13443914,-0.12580425,-0.11312412,-0.58255905,-0.04248268,-0.04946920,-0.00622659,0.10870422,-0.09919429,0.14249218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:09.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07231073,-0.15575747,-0.16554798,-0.63834387,-0.09099436,-0.09112242,-0.05503584,0.03583065,-0.13407762,0.26777920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:09.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00638429,-0.24378937,-0.29875222,-0.71380913,-0.19131584,-0.19550237,-0.14122882,-0.10034827,-0.22782059,0.23640794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:10.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16282082,-0.18869396,-0.14001201,-0.58986950,-0.14474805,-0.07972984,-0.12171070,0.00269288,-0.07071419,0.45280433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:10.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34520540,-0.04621169,-0.12167795,-0.51425749,-0.14022465,-0.07216870,-0.12761180,-0.01339665,-0.11999454,0.19675525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:10.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28714317,-0.11757980,-0.18422824,-0.51180708,-0.15050265,-0.12820232,-0.12056158,-0.03462877,-0.19079082,-0.01514961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:10.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02717480,-0.24723421,-0.29735151,-0.59102917,-0.17683704,-0.21331601,-0.12715302,-0.07783003,-0.27334881,-0.21217804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:10.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07883032,-0.07733970,0.01136409,-0.29753548,-0.01529157,0.01937234,0.00592602,0.18558034,-0.06279698,0.14447935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:11.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22594547,-0.15793347,-0.06919920,-0.34862828,-0.02345825,-0.04677746,0.01016298,0.16581066,-0.09986358,0.22158134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:11.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34476060,-0.25315204,-0.17830943,-0.43806463,-0.08883099,-0.12637314,-0.04103096,0.06969219,-0.18426841,0.23341937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:11.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35974500,-0.32584476,-0.28745922,-0.54928207,-0.18300386,-0.20038640,-0.12433776,-0.05561582,-0.25024569,0.25103819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:11.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05936445,-0.06823667,0.02004306,-0.28758925,-0.08969142,0.03073683,-0.07007860,0.11122762,-0.03049133,0.74015230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:11.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12682380,-0.07712911,-0.03949650,-0.29076347,-0.13868226,-0.02853584,-0.12872694,0.02579049,-0.06456664,0.85994017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:12.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14610571,-0.15401480,-0.10530175,-0.34579858,-0.20886005,-0.10285655,-0.18120582,-0.07894648,-0.14319867,0.77491814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:12.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15282568,-0.28014797,-0.23041545,-0.39892855,-0.28003848,-0.18499808,-0.24024786,-0.18412635,-0.22739683,0.55128056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:12.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10909402,-0.16971701,0.00402946,-0.14834824,-0.14955109,0.00880189,-0.12265875,0.05121812,-0.04536998,0.54694498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:12.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05252298,-0.13355236,-0.03928489,-0.20953631,-0.10156103,-0.03603244,-0.05802995,0.08682871,-0.10495120,0.18046339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:12.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07771913,-0.20552635,-0.11942098,-0.25814801,-0.07921198,-0.10017561,-0.01189418,0.08559755,-0.18734023,-0.11730435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:13.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36161873,-0.32881102,-0.25984293,-0.46196151,-0.18107533,-0.18919463,-0.10096805,-0.03819788,-0.26105475,-0.12848784,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:13.0,0,0
