ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15220961,-0.07740456,-0.04011205,-0.04211308,-0.03911445,-0.06665692,-0.06955695,0.02641290,-0.07207573,0.04418415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19550380,0.00738024,0.09638318,0.06960619,0.00667677,0.02873932,-0.03474796,0.09843066,-0.01131359,0.09028976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17406669,0.01442262,0.10626571,0.07840817,0.00986701,0.03464146,-0.03445283,0.10464607,-0.00558398,0.07649250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13271445,-0.00149102,0.08868736,0.06656982,0.01066572,0.02279877,-0.03237839,0.10010684,-0.01332326,0.00905149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12729192,-0.01434153,0.02914064,0.04923757,-0.01497605,-0.01765262,-0.05621521,0.05638195,-0.06809533,-0.01075296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10853232,-0.01483294,0.09204486,0.08347227,0.00708300,0.02391392,-0.03764394,0.09824249,-0.01687763,0.02300497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13619947,0.00371600,0.12911156,0.08455160,0.01312489,0.03733020,-0.04007904,0.10863475,0.00472955,0.02417463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07772690,-0.00589212,0.10663146,0.11812705,0.01560909,0.03227739,-0.03504747,0.10686430,-0.01237164,-0.04486622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08680058,-0.00912212,0.09603785,0.11399549,0.02241134,0.02696277,-0.02600664,0.11581141,-0.01886230,-0.08867873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13812742,-0.03774108,0.08422778,0.08285221,-0.00172408,0.01805102,-0.04258657,0.08855768,-0.02634810,-0.13363029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19146810,0.00851909,0.09665558,0.08316732,0.00482435,0.02612308,-0.03670023,0.09912178,-0.01567171,-0.11703987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27466732,0.04258056,0.10295808,0.06080120,0.02155810,0.03421821,-0.02470063,0.11397345,-0.01433592,-0.13729449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26304752,0.02932452,0.09961843,0.11102078,0.02195925,0.02955157,-0.02629012,0.11347578,-0.01273587,-0.13874660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22509225,-0.03638026,0.05999107,0.04457659,-0.01603683,0.00045885,-0.05779134,0.06800273,-0.03254736,-0.17273882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32810771,0.04477944,0.09217018,0.06461512,0.01055284,0.02554790,-0.03472898,0.09698038,-0.02006614,-0.12725993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37749568,0.06666297,0.10047077,0.03610891,0.01780048,0.03685563,-0.03156883,0.10732087,-0.00799704,-0.09253759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34340060,0.04534198,0.07441779,-0.02277237,0.01838634,0.02180645,-0.03175411,0.09443143,-0.00945467,-0.06569650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33778030,-0.02968254,-0.03393844,-0.12954034,-0.02124000,-0.05489239,-0.05247497,0.03719371,-0.06908724,-0.08078169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43094307,0.06565495,0.08927967,-0.03824500,0.02577399,0.03496380,-0.01428830,0.10804410,-0.00386014,0.06628031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44223362,0.07285465,0.08491132,-0.07433370,0.04062087,0.03287379,-0.00241242,0.12690908,0.00829947,0.17631374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42151639,0.06342173,0.07165264,-0.07295810,0.02166242,0.02322471,-0.02502349,0.10995921,0.00037997,0.16544947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40265775,0.05240666,0.04963508,-0.08547231,0.03203253,0.01136912,-0.01493921,0.10159019,-0.02361088,0.18569127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33843169,0.02426767,0.05133348,-0.15588643,0.02925024,0.01645966,-0.01059649,0.10750550,-0.00759848,0.22327061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29775494,0.03212082,0.07341676,-0.15299584,0.04420818,0.02455087,-0.00166125,0.12733886,0.01029313,0.23756841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25876012,0.03027141,0.07053544,-0.14009790,0.04157205,0.02781506,-0.00552184,0.12830414,0.00304472,0.19486578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21618034,0.01413279,0.05323803,-0.15114886,0.04791008,0.01688913,0.00096600,0.12974714,-0.00121664,0.15024436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13553609,-0.06040776,0.03809471,-0.12479277,0.04184955,0.00113706,0.00860964,0.12418048,-0.01732265,0.06666107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16812684,0.00159906,0.07094576,-0.05570329,0.05576907,0.02330273,0.02083706,0.14351033,-0.01014330,0.02783201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14875464,0.01596880,0.08263965,-0.05410448,0.06534086,0.03372394,0.02525195,0.15396272,-0.00509829,-0.01425141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11423470,-0.00221777,0.08102054,0.01900470,0.07567244,0.02706976,0.03430890,0.16006899,-0.01189717,-0.11525033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03338799,-0.09346909,0.02777691,-0.01642394,0.04552087,-0.01558142,0.01498029,0.11946893,-0.04326757,-0.16214170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11889995,0.01395879,0.10830026,0.10754737,0.05264938,0.04159948,0.01234713,0.14135535,-0.01579331,-0.14848804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14610137,0.02305941,0.12029295,0.12050780,0.05563783,0.05078169,0.01111696,0.14079186,-0.00627241,-0.15868860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16086394,0.01461020,0.09980677,0.11279841,0.05023044,0.03616262,0.00445253,0.12905735,-0.01196110,-0.19027546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13093710,-0.04403108,-0.00123086,0.04247572,-0.02360951,-0.03430517,-0.05625111,0.02173209,-0.08768309,-0.36681908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18269472,0.02036461,0.11875507,0.12349152,0.01731882,0.05225427,-0.02554978,0.08587085,-0.01060902,-0.29293773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18947734,0.03324458,0.12767102,0.13517377,0.03393332,0.05670833,-0.01356874,0.10082647,-0.00278328,-0.25907132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22117622,0.03770589,0.10481026,0.07858276,0.03579903,0.04672870,-0.01416521,0.09759965,-0.00480500,-0.24075404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24661842,0.04155883,0.09499116,0.07420244,0.03626102,0.04448059,-0.01338182,0.09422978,-0.01571036,-0.24097113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24662146,0.01680099,0.08561417,0.03006930,0.02210149,0.03969390,-0.02563819,0.08008565,-0.01583244,-0.23155990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30400285,0.05257703,0.09727325,0.05204544,0.02955134,0.04453833,-0.01922843,0.08643930,-0.00454701,-0.20126082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34062082,0.07125802,0.10596067,0.06126405,0.04476620,0.05347510,-0.00243873,0.10540751,0.00195746,-0.17353305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36002347,0.06716473,0.09801067,0.06296006,0.04622199,0.05188839,-0.00197912,0.10337512,0.00327833,-0.13710031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26950625,-0.02095168,0.03142917,-0.01280249,-0.00126767,0.00116091,-0.03725293,0.04290331,-0.02692313,-0.15599205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36313573,0.07305464,0.10031300,0.04906376,0.03939728,0.05303514,-0.00400153,0.09074091,0.00132162,-0.12869543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37441233,0.08927421,0.10670724,0.02302029,0.03627863,0.06155784,-0.00928427,0.09261043,0.01301344,-0.10888664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35673523,0.07719246,0.09397687,0.04152437,0.04701746,0.05316485,0.00214948,0.10347875,0.00885677,-0.09371962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29931602,0.03551426,-0.01054175,-0.04056481,0.02734310,-0.01892860,-0.00774029,0.05169376,-0.06354275,-0.19275890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35164386,0.06897710,0.09473051,0.03819488,0.04066296,0.05663271,0.00161895,0.09559851,0.00927303,-0.08366872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38232669,0.09279300,0.10316110,0.02505293,0.04550064,0.06617868,0.00110983,0.10360727,0.02739602,0.00277586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37990817,0.08581914,0.09317938,0.01798817,0.07702003,0.05447383,0.03810328,0.14237021,0.02205097,0.05485671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34942645,0.07473305,0.11376581,0.04082502,0.05750412,0.05932917,0.01404998,0.11384799,0.03128642,0.04371718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29494417,-0.00703411,0.02604710,-0.04759345,0.01878303,0.01281599,-0.00892945,0.07195780,-0.00256538,0.03959338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38148192,0.08210094,0.09087192,0.03335776,0.05191014,0.05909041,0.02298989,0.11433462,0.01905513,0.04727395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39717224,0.09438334,0.09834468,0.02816034,0.04963997,0.06649112,0.01519719,0.11778490,0.03066013,0.08330318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40162468,0.08379520,0.08994541,0.04178159,0.05588729,0.05966697,0.02438532,0.12233733,0.02208678,0.02566188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32570469,0.02253818,-0.03055834,-0.06659953,0.01017609,-0.02521176,-0.01252426,0.04688865,-0.05200133,-0.08974368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33485529,0.07009082,0.10076907,0.08255115,0.04025096,0.06493601,0.01118252,0.11268818,0.02299624,-0.00704092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35804719,0.08501983,0.09785690,0.03693718,0.04705776,0.06811396,0.01454319,0.12005586,0.02802033,0.04883064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33310556,0.07184321,0.08768515,0.06399780,0.04920353,0.05675124,0.01566125,0.11649545,0.01524032,-0.04670488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36017004,0.06757262,0.02658414,0.02621900,0.02779558,0.01577323,0.00111039,0.07593947,-0.03524590,-0.05601867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38697770,0.06561700,0.08434464,0.05386481,0.03439259,0.05480053,0.01272371,0.10220850,0.01359026,-0.00692284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43336514,0.08964837,0.10471786,0.09007989,0.04703079,0.06354149,0.02227565,0.11870510,0.02337306,-0.00134494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45773065,0.09650221,0.09485511,0.07322767,0.05915042,0.05874672,0.03685047,0.12702610,0.02006743,-0.00738864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44003564,0.09233187,0.07800597,0.02143889,0.05852876,0.05477235,0.03261393,0.11771537,0.01803175,-0.01482075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34995222,0.02351260,0.04118492,-0.08138882,0.02512749,0.03017329,0.00628110,0.09573253,0.00095091,-0.09345408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39634818,0.08328417,0.06860696,-0.05379586,0.03688797,0.04707377,0.01336815,0.11185054,0.00987603,-0.08538042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36095765,0.08979070,0.08657410,-0.02202501,0.03784478,0.06089301,0.00986468,0.10963599,0.01803574,-0.08111032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34980071,0.08036404,0.07537177,-0.02468114,0.04125129,0.04983435,0.01155774,0.10984433,0.01357265,-0.13619050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29630435,-0.00273149,-0.00149013,-0.08174243,0.00753004,-0.00869949,-0.00420007,0.06447610,-0.02871508,-0.21884929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37926847,0.08847655,0.08653414,-0.01399019,0.04715933,0.05609192,0.02822936,0.12242351,0.00721199,-0.13300592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35936329,0.09095109,0.10102707,0.00391632,0.05379304,0.06511089,0.03469637,0.13377675,0.01619424,-0.13673511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34826109,0.08403739,0.07872374,-0.01829474,0.05723426,0.04845044,0.03589847,0.13253546,0.01241691,-0.09625664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30104592,-0.00046239,0.00266092,-0.09330550,0.01248989,-0.00739202,0.00418650,0.07233299,-0.02536009,-0.16265835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37563327,0.09723747,0.09629221,-0.00963565,0.05038555,0.05886889,0.03198515,0.12651865,0.00960483,-0.13578792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35022658,0.09558696,0.09976871,-0.01615968,0.05629942,0.06197966,0.03376171,0.13495851,0.01769030,-0.13080828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34638929,0.09095706,0.07662104,-0.05812862,0.05437277,0.04787767,0.02838351,0.12929735,0.01053388,-0.13933034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
